#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3CBB6
#Date Time: 2026-08-17 17:53:04.410
#Sample rate: 16000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 5.9782 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 5 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 5 V/div Offset: 2 div Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-0.2482830284552845,6.196483129085658,6.177809893562499
-0.2482205284552846,6.244418061350785,6.244551389762647
-0.2481580284552846,5.230409878819245,5.213766059560365
-0.2480955284552846,7.214178614099131,7.219718806464803
-0.2480330284552845,4.268023931034765,4.294216556358332
-0.2479705284552846,7.641905702003345,7.627583505465703
-0.2479080284552846,4.795308185951166,4.805901360559464
-0.2478455284552846,6.675832451736932,6.66724753236358
-0.2477830284552845,5.761381436217579,5.769945194561595
-0.2477205284552846,5.706071898988586,5.703203698361447
-0.2476580284552846,6.723767384002059,6.737696889463736
-0.2475955284552846,4.73631134624024,4.739159864359316
-0.2475330284552845,7.638218399521412,7.686909279865835
-0.2474705284552846,4.308584258336027,4.331295165358414
-0.2474080284552846,7.151494471906273,7.16039303206467
-0.2473455284552846,5.267282903638574,5.295338999360546
-0.2472830284552845,6.185421221639859,6.196349198062537
-0.2472205284552846,6.229668851423054,6.266798555162696
-0.2471580284552846,5.219347971373447,5.228597503160399
-0.2470955284552846,7.1994294041714,7.238258110964841
-0.2470330284552845,4.249587418625101,4.323879443558397
-0.2469705284552846,7.630843794557546,7.646122809965744
-0.2469080284552846,4.776871673541502,4.828148525959513
-0.2468455284552846,6.664770544291133,6.68949469776363
-0.2467830284552845,5.746632226289847,5.792192359961644
-0.2467205284552846,5.695009991542787,5.729158724661506
-0.2466580284552846,6.705330871592395,6.763651915763793
-0.2465955284552846,4.725249438794441,4.761407029759365
-0.2465330284552845,7.619781887111747,7.720280027965908
-0.2464705284552846,4.290147745926363,4.353542330758463
-0.2464080284552846,7.136745261978541,7.182640197464719
-0.2463455284552846,5.245159088746977,5.321294025660604
-0.2462830284552845,6.178046616675994,6.218596363462586
-0.2462205284552846,6.214919641495323,6.289045720562742
-0.2461580284552846,5.204598761445715,5.254552529460456
-0.2460955284552846,7.184680194243668,7.264213137264901
-0.2460330284552845,4.227463603733503,4.357250191658471
-0.2459705284552846,7.608719979665949,7.672077836265801
-0.2459080284552846,4.769497068577636,4.85410355225957
-0.2458455284552846,6.646334031881469,6.711741863163679
-0.2457830284552845,5.724508411398251,5.818147386261701
-0.2457205284552846,5.687635386578922,5.755113750961563
-0.2456580284552846,6.690581661664663,6.785899081163842
-0.2455955284552846,4.717874833830575,4.791069916959431
-0.2455330284552845,7.597658072220151,7.753650776065983
-0.2454705284552846,4.264336628552832,4.375789496158513
-0.2454080284552846,7.125683354532742,7.201179501964761
-0.2453455284552846,5.234097181301178,5.339833330160644
-0.2452830284552845,6.15961010426633,6.23342780706262
-0.2452205284552846,6.203857734049524,6.303877164162776
-0.2451580284552846,5.193536853999916,5.269383973060489
-0.2450955284552846,7.169930984315937,7.271628859064917
-0.2450330284552845,4.22377630125157,4.372081635258505
-0.2449705284552846,7.593970769738218,7.679493558065817
-0.2449080284552846,4.754747858649904,4.857811413159579
-0.2448455284552846,6.642646729399536,6.719157584963694
-0.2447830284552845,5.713446503952452,5.818147386261701
-0.2447205284552846,5.680260781615056,5.755113750961563
-0.2446580284552846,6.679519754218865,6.785899081163842
-0.2445955284552846,4.71050022886671,4.783654195159414
-0.2445330284552845,7.605032677184016,7.753650776065983
-0.2444705284552846,4.268023931034765,4.37949735705852
-0.2444080284552846,7.125683354532742,7.204887362864769
-0.2443455284552846,5.237784483783111,5.347249051960661
-0.2442830284552845,6.155922801784397,6.244551389762647
-0.2442205284552846,6.196483129085658,6.311292885962791
-0.2441580284552846,5.186162249036051,5.284215416660521
-0.2440955284552846,7.158869076870138,7.286460302664951
-0.2440330284552845,4.220088998769637,4.390620939758545
-0.2439705284552846,7.586596164774352,7.701740723465866
-0.2439080284552846,4.743685951204106,4.872642856759612
-0.2438455284552846,6.638959426917603,6.741404750363744
-0.2437830284552845,5.702384596506653,5.840394551661751
-0.2437205284552846,5.669198874169258,5.777360916361612
-0.2436580284552846,6.664770544291133,6.811854107463899
-0.2435955284552846,4.692063716457046,4.805901360559464
-0.2435330284552845,7.575534257328553,7.772190080566022
-0.2434705284552846,4.256962023588966,4.394328800658554
-0.2434080284552846,7.110934144605011,7.212303084664784
-0.2433455284552846,5.226722576337313,5.354664773760677
-0.2432830284552845,6.14854819682053,6.251967111562662
-0.2432205284552846,6.192795826603725,6.31870860776281
-0.2431580284552846,5.189849551517984,5.28792327756053
-0.2430955284552846,7.155181774388206,7.28275244176494
-0.2430330284552845,4.227463603733503,4.386913078858537
-0.2429705284552846,7.593970769738218,7.698032862565858
-0.2429080284552846,4.747373253686039,4.868934995859602
-0.2428455284552846,6.650021334363402,6.730281167663721
-0.2427830284552845,5.717133806434385,5.829270968961726
-0.2427205284552846,5.680260781615056,5.76252947276158
-0.2426580284552846,6.694268964146596,6.797022663863865
-0.2425955284552846,4.71050022886671,4.794777777859439
-0.2425330284552845,7.605032677184016,7.757358636965991
-0.2424705284552846,4.279085838480563,4.37949735705852
-0.2424080284552846,7.133057959496608,7.208595223764776
-0.2423455284552846,5.241471786265044,5.336125469260637
-0.2422830284552845,6.174359314194061,6.240843528862635
-0.2422205284552846,6.203857734049524,6.300169303262768
-0.2421580284552846,5.204598761445715,5.269383973060489
-0.2420955284552846,7.177305589279802,7.267920998164909
-0.2420330284552846,4.234838208697369,4.36095805255848
-0.2419705284552846,7.612407282147882,7.675785697165809
-0.2419080284552846,4.758435161131837,4.846687830459555
-0.2418455284552846,6.657395939327268,6.711741863163679
-0.2417830284552846,5.731883016362116,5.807023803561677
-0.2417205284552846,5.687635386578922,5.743990168261538
-0.2416580284552846,6.697956266628529,6.771067637563808
-0.2415955284552846,4.721562136312508,4.776238473359397
-0.2415330284552846,7.616094584629815,7.727695749765926
-0.2414705284552845,4.28646044344443,4.353542330758463
-0.2414080284552846,7.144119866942407,7.190055919264735
-0.2413455284552846,5.248846391228909,5.313878303860587
-0.2412830284552846,6.181733919157927,6.218596363462586
-0.2412205284552845,6.218606943977256,6.277922137862719
-0.2411580284552846,5.21197336640958,5.247136807660439
-0.2410955284552846,7.192054799207535,7.24567383276486
-0.2410330284552846,4.242212813661235,4.331295165358414
-0.2409705284552845,7.62346918959368,7.657246392665771
-0.2409080284552846,4.776871673541502,4.824440665059505
-0.2408455284552846,6.664770544291133,6.696910419563645
-0.2407830284552846,5.739257621325982,5.784776638161627
-0.2407205284552845,5.69869729402472,5.729158724661506
-0.2406580284552846,6.705330871592395,6.752528333063767
-0.2405955284552846,4.732624043758308,4.75399130795935
-0.2405330284552846,7.630843794557546,7.701740723465866
-0.2404705284552845,4.297522350890228,4.335003026258422
-0.2404080284552846,7.151494471906273,7.167808753864685
-0.2403455284552846,5.259908298674708,5.295338999360546
-0.2402830284552846,6.192795826603725,6.200057058962548
-0.2402205284552845,6.229668851423054,6.259382833362677
-0.2401580284552846,5.22303527385538,5.232305364060407
-0.2400955284552846,7.203116706653333,7.22342666736481
-0.2400330284552846,4.253274721107034,4.305340139058357
-0.2399705284552845,7.638218399521412,7.646122809965744
-0.2399080284552846,4.787933580987301,4.805901360559464
-0.2398455284552846,6.672145149254999,6.682078975963611
-0.2397830284552846,5.75031952877178,5.769945194561595
-0.2397205284552845,5.709759201470519,5.714327281061472
-0.2396580284552846,6.716392779038194,6.741404750363744
-0.2395955284552846,4.739998648722173,4.746575586159333
-0.2395330284552846,7.638218399521412,7.694325001665851
-0.2394705284552845,4.297522350890228,4.327587304458406
-0.2394080284552846,7.155181774388206,7.16039303206467
-0.2393455284552846,5.263595601156641,5.291631138460538
-0.2392830284552846,6.192795826603725,6.203764919862556
-0.2392205284552845,6.229668851423054,6.259382833362677
-0.2391580284552846,5.22303527385538,5.239721085860422
-0.2390955284552846,7.1994294041714,7.227134528264818
-0.2390330284552846,4.245900116143168,4.305340139058357
-0.2389705284552845,7.630843794557546,7.642414949065737
-0.2389080284552846,4.780558976023435,4.798485638759447
-0.2388455284552846,6.675832451736932,6.674663254163596
-0.2387830284552846,5.742944923807915,5.76252947276158
-0.2387205284552845,5.713446503952452,5.703203698361447
-0.2386580284552846,6.720080081520126,6.72657330676371
-0.2385955284552846,4.747373253686039,4.728036281659291
-0.2385330284552846,7.645593004485278,7.660954253565778
-0.2384705284552845,4.312271560817959,4.301632278158349
-0.2384080284552846,7.169930984315937,7.141853727564628
-0.2383455284552846,5.278344811084373,5.258260390360464
-0.2382830284552846,6.207545036531457,6.177809893562499
-0.2382205284552845,6.248105363832718,6.218596363462586
-0.2381580284552846,5.241471786265044,5.202642476860341
-0.2380955284552846,7.221553219062997,7.186348058364727
-0.2380330284552846,4.279085838480563,4.268261530058275
-0.2379705284552845,7.649280306967211,7.620167783665687
-0.2379080284552846,4.798995488433099,4.776238473359397
-0.2378455284552846,6.68689435918273,6.659831810563562
-0.2377830284552846,5.757694133735646,5.747698029161546
-0.2377205284552845,5.720821108916318,5.695787976561432
-0.2376580284552846,6.720080081520126,6.715449724063687
-0.2375955284552846,4.747373253686039,4.7317441425593
-0.2375330284552846,7.649280306967211,7.660954253565778
-0.2374705284552845,4.308584258336027,4.305340139058357
-0.2374080284552846,7.162556379352071,7.149269449364647
-0.2373455284552846,5.270970206120507,5.269383973060489
-0.2372830284552846,6.196483129085658,6.188933476262521
-0.2372205284552845,6.233356153904987,6.240843528862635
-0.2371580284552846,5.230409878819245,5.217473920460375
-0.2370955284552846,7.195742101689467,7.212303084664784
-0.2370330284552846,4.264336628552832,4.29792441725834
-0.2369705284552845,7.638218399521412,7.634999227265721
-0.2369080284552846,4.776871673541502,4.794777777859439
-0.2368455284552846,6.679519754218865,6.674663254163596
-0.2367830284552846,5.742944923807915,5.766237333661588
-0.2367205284552845,5.706071898988586,5.714327281061472
-0.2366580284552846,6.709018174074328,6.730281167663721
-0.2365955284552846,4.732624043758308,4.75028344705934
-0.2365330284552846,7.630843794557546,7.686909279865835
-0.2364705284552845,4.293835048408295,4.323879443558397
-0.2364080284552846,7.14780716942434,7.167808753864685
-0.2363455284552846,5.252533693710842,5.28792327756053
-0.2362830284552846,6.181733919157927,6.203764919862556
-0.2362205284552845,6.21123233901339,6.255674972462669
-0.2361580284552846,5.219347971373447,5.228597503160399
-0.2360955284552846,7.180992891761735,7.22342666736481
-0.2360330284552846,4.249587418625101,4.312755860858374
-0.2359705284552845,7.627156492075613,7.642414949065737
-0.2359080284552846,4.769497068577636,4.805901360559464
-0.2358455284552846,6.668457846773066,6.678371115063603
-0.2357830284552846,5.735570318844049,5.766237333661588
-0.2357205284552845,5.69869729402472,5.714327281061472
-0.2356580284552846,6.697956266628529,6.730281167663721
-0.2355955284552846,4.73631134624024,4.746575586159333
-0.2355330284552846,7.627156492075613,7.683201418965828
-0.2354705284552845,4.290147745926363,4.316463721758382
-0.2354080284552846,7.151494471906273,7.156685171164662
-0.2353455284552846,5.252533693710842,5.284215416660521
-0.2352830284552846,6.192795826603725,6.192641337162529
-0.2352205284552845,6.218606943977256,6.251967111562662
-0.2351580284552846,5.22303527385538,5.232305364060407
-0.2350955284552846,7.188367496725601,7.22342666736481
-0.2350330284552846,4.245900116143168,4.316463721758382
-0.2349705284552845,7.62346918959368,7.646122809965744
-0.2349080284552846,4.769497068577636,4.813317082359481
-0.2348455284552846,6.664770544291133,6.693202558663637
-0.2347830284552846,5.728195713880183,5.777360916361612
-0.2347205284552845,5.695009991542787,5.729158724661506
-0.2346580284552846,6.690581661664663,6.748820472163759
-0.2345955284552846,4.732624043758308,4.761407029759365
-0.2345330284552846,7.612407282147882,7.712864306165892
-0.2344705284552845,4.271711233516698,4.342418748058439
-0.2344080284552846,7.144119866942407,7.182640197464719
-0.2343455284552846,5.237784483783111,5.30646258206057
-0.2342830284552846,6.178046616675994,6.218596363462586
-0.2342205284552846,6.203857734049524,6.277922137862719
-0.2341580284552846,5.204598761445715,5.258260390360464
-0.2340955284552846,7.166243681834004,7.24567383276486
-0.2340330284552846,4.238525511179302,4.353542330758463
-0.2339705284552846,7.605032677184016,7.672077836265801
-0.2339080284552846,4.751060556167972,4.83556424775953
-0.2338455284552846,6.653708636845335,6.715449724063687
-0.2337830284552846,5.709759201470519,5.799608081761662
-0.2337205284552846,5.687635386578922,5.751405890061555
-0.2336580284552845,6.675832451736932,6.774775498463816
-0.2335955284552846,4.721562136312508,4.783654195159414
-0.2335330284552846,7.593970769738218,7.742527193365957
-0.2334705284552846,4.260649326070899,4.372081635258505
-0.2334080284552845,7.133057959496608,7.204887362864769
-0.2333455284552846,5.22303527385538,5.332417608360627
-0.2332830284552846,6.15961010426633,6.244551389762647
-0.2332205284552846,6.189108524121792,6.300169303262768
-0.2331580284552845,5.193536853999916,5.280507555760513
-0.2330955284552846,7.151494471906273,7.271628859064917
-0.2330330284552846,4.227463603733503,4.38320521795853
-0.2329705284552846,7.582908862292419,7.698032862565858
-0.2329080284552845,4.73631134624024,4.861519274059587
-0.2328455284552846,6.642646729399536,6.741404750363744
-0.2327830284552846,5.691322689060854,5.825563108061719
-0.2327205284552846,5.680260781615056,5.777360916361612
-0.2326580284552845,6.657395939327268,6.797022663863865
-0.2325955284552846,4.699438321420911,4.805901360559464
-0.2325330284552846,7.57184695484662,7.764774358766006
-0.2324705284552846,4.242212813661235,4.390620939758545
-0.2324080284552845,7.114621447086944,7.216010945564792
-0.2323455284552846,5.208286063927648,5.347249051960661
-0.2322830284552846,6.14854819682053,6.259382833362677
-0.2322205284552846,6.174359314194061,6.311292885962791
-0.2321580284552845,5.186162249036051,5.295338999360546
-0.2320955284552846,7.136745261978541,7.271628859064917
-0.2320330284552846,4.220088998769637,4.386913078858537
-0.2319705284552846,7.575534257328553,7.701740723465866
-0.2319080284552845,4.725249438794441,4.857811413159579
-0.2318455284552846,6.63527212443567,6.737696889463736
-0.2317830284552846,5.687635386578922,5.821855247161711
-0.2317205284552846,5.669198874169258,5.769945194561595
-0.2316580284552845,6.661083241809201,6.793314802963858
-0.2315955284552846,4.703125623902844,4.809609221459471
-0.2315330284552846,7.575534257328553,7.761066497865999
-0.2314705284552846,4.249587418625101,4.398036661558562
-0.2314080284552845,7.110934144605011,7.227134528264818
-0.2313455284552846,5.208286063927648,5.350956912860669
-0.2312830284552846,6.14854819682053,6.266798555162696
-0.2312205284552846,6.163297406748263,6.31870860776281
-0.2311580284552845,5.186162249036051,5.30646258206057
-0.2310955284552846,7.129370657014675,7.290168163564958
-0.2310330284552846,4.212714393805772,4.412868105158594
-0.2309705284552846,7.568159652364687,7.723987888865915
-0.2309080284552845,4.714187531348643,4.883766439459636
-0.2308455284552846,6.631584821953737,6.763651915763793
-0.2307830284552846,5.683948084096989,5.855225995261785
-0.2307205284552846,5.654449664241525,5.795900220861652
-0.2306580284552845,6.650021334363402,6.815561968363907
-0.2305955284552846,4.695751018938979,4.828148525959513
-0.2305330284552846,7.564472349882754,7.783313663266048
-0.2304705284552846,4.245900116143168,4.412868105158594
-0.2304080284552845,7.114621447086944,7.24567383276486
-0.2303455284552846,5.204598761445715,5.362080495560694
-0.2302830284552846,6.15961010426633,6.281629998762726
-0.2302205284552846,6.174359314194061,6.329832190462833
-0.2301580284552845,5.193536853999916,5.31017044296058
-0.2300955284552846,7.14780716942434,7.301291746264981
-0.2300330284552846,4.22377630125157,4.409160244258587
-0.2299705284552846,7.586596164774352,7.723987888865915
-0.2299080284552845,4.732624043758308,4.876350717659619
-0.2298455284552846,6.646334031881469,6.756236193963778
-0.2297830284552846,5.702384596506653,5.840394551661751
-0.2297205284552846,5.680260781615056,5.788484499061637
-0.2296580284552845,6.672145149254999,6.804438385663884
-0.2295955284552846,4.714187531348643,4.817024943259488
-0.2295330284552846,7.586596164774352,7.772190080566022
-0.2294705284552846,4.256962023588966,4.390620939758545
-0.2294080284552845,7.136745261978541,7.234550250064833
-0.2293455284552846,5.215660668891513,5.343541191060652
-0.2292830284552846,6.170672011712128,6.263090694262685
-0.2292205284552846,6.185421221639859,6.311292885962791
-0.2291580284552845,5.204598761445715,5.291631138460538
-0.2290955284552846,7.162556379352071,7.279044580864932
-0.2290330284552846,4.231150906215436,4.37949735705852
-0.2289705284552846,7.601345374702083,7.701740723465866
-0.2289080284552845,4.743685951204106,4.857811413159579
-0.2288455284552846,6.653708636845335,6.733989028563728
-0.2287830284552846,5.709759201470519,5.814439525361694
-0.2287205284552846,5.691322689060854,5.769945194561595
-0.2286580284552845,6.679519754218865,6.778483359363827
-0.2285955284552846,4.725249438794441,4.798485638759447
-0.2285330284552846,7.601345374702083,7.749942915165972
-0.2284705284552846,4.260649326070899,4.364665913458488
-0.2284080284552845,7.144119866942407,7.208595223764776
-0.2283455284552846,5.226722576337313,5.325001886560612
-0.2282830284552846,6.178046616675994,6.240843528862635
-0.2282205284552846,6.196483129085658,6.289045720562742
-0.2281580284552845,5.21197336640958,5.273091833960496
-0.2280955284552846,7.17361828679787,7.253089554564875
-0.2280330284552846,4.238525511179302,4.353542330758463
-0.2279705284552846,7.616094584629815,7.686909279865835
-0.2279080284552845,4.758435161131837,4.839272108659538
-0.2278455284552846,6.664770544291133,6.72657330676371
-0.2277830284552846,5.717133806434385,5.799608081761662
-0.2277205284552846,5.69869729402472,5.75882161186157
-0.2276580284552845,6.683207056700797,6.774775498463816
-0.2275955284552846,4.732624043758308,4.791069916959431
-0.2275330284552846,7.612407282147882,7.742527193365957
-0.2274705284552846,4.268023931034765,4.36095805255848
-0.2274080284552845,7.151494471906273,7.208595223764776
-0.2273455284552846,5.226722576337313,5.325001886560612
-0.2272830284552846,6.178046616675994,6.244551389762647
-0.2272205284552846,6.200170431567591,6.292753581462753
-0.2271580284552845,5.208286063927648,5.276799694860506
-0.2270955284552846,7.169930984315937,7.256797415464883
-0.2270330284552846,4.234838208697369,4.36095805255848
-0.2269705284552846,7.597658072220151,7.690617140765843
-0.2269080284552845,4.747373253686039,4.83556424775953
-0.2268455284552846,6.664770544291133,6.722865445863702
-0.2267830284552846,5.709759201470519,5.799608081761662
-0.2267205284552846,5.69869729402472,5.751405890061555
-0.2266580284552845,6.679519754218865,6.767359776663801
-0.2265955284552846,4.728936741276375,4.779946334259407
-0.2265330284552846,7.612407282147882,7.727695749765926
-0.2264705284552846,4.268023931034765,4.349834469858456
-0.2264080284552846,7.14780716942434,7.193763780164746
-0.2263455284552846,5.237784483783111,5.30646258206057
-0.2262830284552846,6.181733919157927,6.229719946162612
-0.2262205284552846,6.203857734049524,6.266798555162696
-0.2261580284552846,5.219347971373447,5.258260390360464
-0.2260955284552846,7.17361828679787,7.234550250064833
-0.2260330284552846,4.249587418625101,4.331295165358414
-0.2259705284552846,7.619781887111747,7.668369975365794
-0.2259080284552846,4.754747858649904,4.813317082359481
-0.2258455284552845,6.675832451736932,6.70432614136366
-0.2257830284552846,5.724508411398251,5.777360916361612
-0.2257205284552846,5.709759201470519,5.732866585561514
-0.2256580284552846,6.694268964146596,6.741404750363744
-0.2255955284552845,4.739998648722173,4.761407029759365
-0.2255330284552846,7.62346918959368,7.701740723465866
-0.2254705284552846,4.282773140962497,4.323879443558397
-0.2254080284552846,7.162556379352071,7.175224475664704
-0.2253455284552845,5.248846391228909,5.280507555760513
-0.2252830284552846,6.192795826603725,6.211180641662571
-0.2252205284552846,6.214919641495323,6.244551389762647
-0.2251580284552846,5.230409878819245,5.239721085860422
-0.2250955284552845,7.180992891761735,7.216010945564792
-0.2250330284552846,4.264336628552832,4.301632278158349
-0.2249705284552846,7.638218399521412,7.649830670865752
-0.2249080284552846,4.769497068577636,4.791069916959431
-0.2248455284552845,6.68689435918273,6.682078975963611
-0.2247830284552846,5.735570318844049,5.755113750961563
-0.2247205284552846,5.720821108916318,5.714327281061472
-0.2246580284552846,6.709018174074328,6.719157584963694
-0.2245955284552845,4.754747858649904,4.746575586159333
-0.2245330284552846,7.641905702003345,7.668369975365794
-0.2244705284552846,4.297522350890228,4.301632278158349
-0.2244080284552846,7.169930984315937,7.16039303206467
-0.2243455284552845,5.259908298674708,5.261968251260472
-0.2242830284552846,6.207545036531457,6.192641337162529
-0.2242205284552846,6.225981548941121,6.226012085262605
-0.2241580284552846,5.245159088746977,5.217473920460375
-0.2240955284552845,7.1994294041714,7.193763780164746
-0.2240330284552846,4.279085838480563,4.283092973658308
-0.2239705284552846,7.652967609449144,7.627583505465703
-0.2239080284552846,4.784246278505368,4.77253061245939
-0.2238455284552845,6.697956266628529,6.66724753236358
-0.2237830284552846,5.75031952877178,5.729158724661506
-0.2237205284552846,5.735570318844049,5.703203698361447
-0.2236580284552846,6.720080081520126,6.693202558663637
-0.2235955284552845,4.76212246361377,4.728036281659291
